iso_alpha,popularity,year
IND,415.85969768377333,2009
IRL,22.210953479833897,2009
IRN,16.105146580093447,2009
IRQ,32.882427942769944,2009
ISL,10.510197114547616,2009
ISR,17.51531035660547,2009
ITA,36.371618304988374,2009
JAM,33.722110699765736,2009
JEY,8.763027440703675,2009
JOR,50.946969510727584,2009
JPN,130.16538472038303,2009
KAZ,43.98601230614552,2009
KEN,122.76569201858186,2009
KGZ,72.68696064706381,2009
KHM,59.47861104210806,2009
KIR,7.7172879215385235,2009
KNA,1.5633466907641156,2009
KOR,13.252206625181353,2009
KWT,11.638500950805883,2009
LAO,99.78260965970757,2009
LBN,34.07410276406882,2009
LBR,53.82336761168033,2009
LBY,6.9268786997204455,2009
LCA,15.092584007727657,2009
LIE,1.270623377997812,2009
LKA,70.39299194024437,2009
LSO,27.74220559972649,2009
LTU,14.160368102377348,2009
LUX,7.556022619971607,2009
LVA,19.762604944510144,2009
MAC,2.8337519300195115,2009
MAF,0.4162900610991116,2009
MAR,59.66051864646589,2009
MCO,1.1462836402262773,2009
MDA,48.50941103680601,2009
MDG,26.55755850272529,2009
MDV,15.002066626062957,2009
MEX,141.59869884033705,2009
MHL,4.408753500260521,2009
MKD,36.01774319508763,2009
MLI,35.20944642534141,2009
MLT,3.4486474001974248,2009
MMR,4.475940848158331,2009
MNE,27.29882520499244,2009
MNG,63.1892673260608,2009
MNP,1.1044562957594908,2009
MOZ,69.14079878572315,2009
MRT,10.71096855619429,2009
MSR,0.8298700143021741,2009
MTQ,0.06473450163726646,2009
MUS,36.60369907806367,2009
MWI,67.36229023724357,2009
MYS,29.246186163439475,2009
MYT,1.0916548721726067,2009
NAM,11.696666305657565,2009
NCL,0.1998915412858816,2009
NER,47.083839840495195,2009
NFK,0.12158804147766784,2009
NGA,105.80114396200422,2009
NIC,30.52290252333628,2009
NIU,0.12863525031965617,2009
NLD,49.93779654051953,2009
NOR,29.975981666278688,2009
NPL,60.472066628973984,2009
NRU,0.17451829380307615,2009
NZL,29.22124432096191,2009
OMN,6.74190531484216,2009
PAK,122.01105682678921,2009
PAN,31.510288690977657,2009
PCN,0.004273504273504274,2009
PER,74.2645667338887,2009
PHL,106.92215664847669,2009
PIC,8.455216138919821,2009
PLW,5.891968038616847,2009
PNG,25.03258018321619,2009
POL,42.295061888873825,2009
PRI,2.5342622886290265,2009
PRK,0.41805669001799545,2009
PRT,16.57013772006938,2009
PRY,28.38528970237385,2009
PSE,10.294422579859685,2009
PYF,0.2380881848932539,2009
QAT,9.388203579386293,2009
REU,0.016471068869890214,2009
ROU,42.77598367817008,2009
RUS,75.73307484898774,2009
RWA,90.50189847502484,2009
SAU,13.466941018791331,2009
SDN,38.24498597463836,2009
SEN,65.30340011932905,2009
SGP,33.46032791004963,2009
SHN,0.20299767607856412,2009
SLB,9.456919089373287,2009
SLE,54.38648799214626,2009
SLV,29.693880320713035,2009
SMR,1.3462112253583758,2009
SOM,6.390196712589849,2009
SRB,38.44149000895999,2009
SSD,3.0630043482011153,2009
STP,6.117183583165336,2009
SUN,8.97261575196184,2009
SUR,3.716247862576304,2009
SVK,13.071534836267036,2009
SVN,11.296302971592212,2009
SWE,30.16786648435268,2009
SWZ,8.643038001797038,2009
SYC,11.029850903958618,2009
SYR,11.160276208382676,2009
TCA,0.1552040230488324,2009
TCD,26.82939657705765,2009
TGO,31.609889002907956,2009
THA,67.67697054773986,2009
TJK,61.98732724893318,2009
TKM,3.7798175744619487,2009
TLS,6.801861738757953,2009
TON,7.230621315538107,2009
TPE,13.663887817354267,2009
TTO,7.881318909613111,2009
TUN,38.45209912359019,2009
TUR,99.09749425894108,2009
TUV,0.4336135577438065,2009
TZA,112.00579537459888,2009
UGA,113.0705123561464,2009
UKR,46.130498054321805,2009
URY,34.955876696519745,2009
USA,178.1169729024488,2009
UZB,42.71841913363429,2009
VAT,0.02712434025379834,2009
VCT,8.821215638966745,2009
VEN,13.106382960368583,2009
VGB,0.30345516329946354,2009
VIR,1.0821609771283098,2009
VNM,243.55322865357797,2009
VUT,8.93705556518349,2009
WBG,28.745295841838526,2009
WLF,0.0,2009
WSM,10.2134524739814,2009
XKX,31.98353533314622,2009
YEM,88.30217898338839,2009
YUG,2.5122094511869903,2009
ZAF,66.79885999275247,2009
ZMB,54.62755018762563,2009
ZWE,19.75706563589884,2009
BVT,0.0,2009
FRO,0.0,2009
SPM,0.0,2009
SXM,0.0,2009
ABW,1.7477503004074229,2010
AFG,111.52419761739924,2010
AGO,24.270169593955757,2010
AIA,0.4768778443685727,2010
ALB,82.80502247315616,2010
AND,0.10411109747546494,2010
ARE,8.97566481495847,2010
ARG,100.23841891908188,2010
ARM,103.75215840080256,2010
ASM,0.31351056782409825,2010
ATA,0.04130146082337317,2010
ATG,4.714519872924317,2010
AUS,72.78449920450181,2010
AUT,19.611184062748947,2010
AZE,57.317272601655894,2010
BDI,46.74264067168954,2010
BEL,25.853022517512514,2010
BEN,51.95260976200717,2010
BFA,45.15805189804725,2010
BGD,179.57995592033916,2010
BGR,44.175951641740696,2010
BHR,3.96446835102132,2010
BHS,5.735894451219463,2010
BIH,49.7397494114551,2010
BLM,0.0011185682326621924,2010
BLR,34.34443585727409,2010
BLZ,14.583220256122496,2010
BMU,2.9031433662948323,2010
BRA,277.7611825221063,2010
BRB,6.2709078829050995,2010
BRN,6.289630758069668,2010
BTN,29.60899492403928,2010
BWA,21.30316337648034,2010
CAN,73.08836593200859,2010
CAR,17.32828971178246,2010
CHE,47.16512940219818,2010
CHI,0.062078527545063364,2010
CHL,67.86416223417078,2010
CHN,468.55007377388074,2010
CIV,26.39179214860799,2010
CMR,53.93651735349804,2010
COD,10.638840892449439,2010
COG,55.57392442109938,2010
COK,0.18544903366503948,2010
COL,147.59414545076987,2010
COM,26.603945170062214,2010
CPV,22.878503926046598,2010
CRI,24.398374625348172,2010
CSK,0.13972019722373324,2010
CUB,2.860265581939637,2010
CUW,0.005291005291005291,2010
CYM,1.5080423823368283,2010
CYP,4.794738962409332,2010
CZE,14.671738230773473,2010
DEU,89.76055288985825,2010
DJI,34.97602458208648,2010
DMA,20.68367093750782,2010
DNK,35.90078887970772,2010
DOM,25.383334643555653,2010
DZA,10.190403511250596,2010
ECU,22.95785046057928,2010
EGY,119.13357930957491,2010
ERI,16.523085972747328,2010
ESH,0.016540724172172058,2010
ESP,44.46317609404241,2010
EST,11.427868722240136,2010
ETH,125.8903956717878,2010
FIN,33.28787955377106,2010
FJI,8.289672855278077,2010
FLK,0.3342489403732557,2010
FRA,69.81745463863967,2010
FSM,1.5170900163275098,2010
GAB,7.820937444959478,2010
GBR,77.27303644331103,2010
GEO,63.61025813793478,2010
GGY,0.12083764220848511,2010
GHA,146.4492955137514,2010
GIB,0.21532835417520657,2010
GIN,25.7608219415713,2010
GLP,1.140654964120877,2010
GMB,32.794650025356994,2010
GNB,31.343286264158003,2010
GNQ,4.839751659864291,2010
GRC,35.46778668944303,2010
GRD,23.47165875777769,2010
GRL,0.8407425246825002,2010
GTM,47.18971333070108,2010
GUF,0.1088788940383957,2010
GUM,0.35006095763447886,2010
GUY,20.969571143133187,2010
HKG,18.62194808272131,2010
HND,55.65871767304884,2010
HRV,76.97778332755573,2010
HTI,93.2264308668648,2010
HUN,28.468527066876206,2010
IDN,267.89848639438446,2010
IMN,0.13785823454359414,2010
IND,438.4490084721087,2010
IRL,52.45037475287438,2010
IRN,20.879785555387215,2010
IRQ,44.426303345515635,2010
ISL,13.012721215776265,2010
ISR,12.405292502787766,2010
ITA,50.6997782532259,2010
JAM,30.014775664956424,2010
JEY,4.406080768028578,2010
JOR,36.24558539678145,2010
JPN,137.09950362556123,2010
KAZ,60.65974837330964,2010
KEN,154.28279937970052,2010
KGZ,62.77137133011552,2010
KHM,106.93011314646122,2010
KIR,11.579164247743972,2010
KNA,0.8794589987696415,2010
KOR,17.27672112529666,2010
KWT,14.904186876878576,2010
LAO,110.17682737028423,2010
LBN,51.082728392037524,2010
LBR,85.53624001543913,2010
LBY,3.3827030070950177,2010
LCA,18.241120430784026,2010
LIE,1.3833243956296466,2010
LKA,75.0340432828857,2010
LSO,37.722043980458636,2010
LTU,12.765339080458652,2010
LUX,13.421756317395428,2010
LVA,22.44831173123411,2010
MAC,3.090579849268652,2010
MAF,0.8210766251522622,2010
MAR,63.19020516166164,2010
MCO,0.11836354148174634,2010
MDA,58.70325476816862,2010
MDG,27.357903165925897,2010
MDV,17.867420963143175,2010
MEX,150.009727607265,2010
MHL,1.8542303329405265,2010
MKD,63.27327336136328,2010
MLI,46.16630035196281,2010
MLT,3.1565345729830554,2010
MMR,5.204496257916755,2010
MNE,28.471965024716486,2010
MNG,67.82507523850757,2010
MNP,0.013060702220830602,2010
MOZ,103.10688187456125,2010
MRT,23.588133196217562,2010
MSR,0.4431085709751437,2010
MTQ,0.0882589841947535,2010
MUS,23.572652333085323,2010
MWI,60.89899555512536,2010
MYS,26.948247966233094,2010
MYT,0.26872448498610746,2010
NAM,13.41474125296085,2010
NCL,0.11932555245820972,2010
NER,44.0005079779087,2010
NFK,0.23758072049447357,2010
NGA,110.5720791078463,2010
NIC,71.09518764002051,2010
NIU,0.13956894343671122,2010
NLD,73.48354818998058,2010
NOR,55.23073715658759,2010
NPL,69.24167129716177,2010
NRU,1.03425459129849,2010
NZL,32.33919356744785,2010
OMN,6.734150627153693,2010
PAK,129.3892496679126,2010
PAN,33.01258320744766,2010
PCN,0.00883743330967359,2010
PER,107.41644748137946,2010
PHL,130.94163799374797,2010
PIC,9.446222339350838,2010
PLW,2.0301086025302544,2010
PNG,65.29348507705456,2010
POL,41.830682340283715,2010
PRI,1.6933367847551808,2010
PRK,0.4207110420234786,2010
PRT,23.92517068689279,2010
PRY,24.947706411858828,2010
PSE,16.52398375132268,2010
PYF,0.27246600386113334,2010
QAT,7.81466810534501,2010
REU,0.13794614235862881,2010
ROU,59.47377121642378,2010
RUS,96.78392063440425,2010
RWA,88.59952978642471,2010
SAU,11.239533049477382,2010
SDN,53.651446653884605,2010
SEN,81.2262083310867,2010
SGP,28.439278002594516,2010
SHN,0.011411952104480098,2010
SLB,30.332068891287797,2010
SLE,78.00247618670063,2010
SLV,43.10917827127475,2010
SMR,3.853746720230605,2010
SOM,6.349674773193541,2010
SRB,60.99191361165606,2010
SSD,1.8310689919712004,2010
STP,6.709723924559067,2010
SUN,9.211484065948088,2010
SUR,4.08755852578584,2010
SVK,15.134866583989382,2010
SVN,9.418270081270265,2010
SWE,45.150592805206095,2010
SWZ,14.693666251355602,2010
SYC,11.10710000306697,2010
SYR,10.784680230613285,2010
TCA,0.21248649311416418,2010
TCD,31.046453075387166,2010
TGO,42.38156776038127,2010
THA,71.69746354551111,2010
TJK,104.8189834235346,2010
TKM,4.7013069716588545,2010
TLS,10.693580183188491,2010
TON,32.879696881132595,2010
TPE,10.299007967767754,2010
TTO,5.30833744727719,2010
TUN,69.64511947939275,2010
TUR,120.6687088331653,2010
TUV,4.5945767941202185,2010
TZA,128.508331339444,2010
UGA,127.73327788324372,2010
UKR,57.420428885629924,2010
URY,41.45929568392066,2010
USA,428.42550867022237,2010
UZB,42.19653550014839,2010
VAT,0.11686216680489309,2010
VCT,13.471641528866014,2010
VEN,12.433019407149956,2010
VGB,2.154256060276942,2010
VIR,0.8475830521679136,2010
VNM,282.24829763589594,2010
VUT,11.711791227305016,2010
WBG,45.64690572789459,2010
WLF,0.005068256220248148,2010
WSM,30.014541431398065,2010
XKX,40.7869427910443,2010
YEM,126.01218727432861,2010
YUG,1.5871430342623885,2010
ZAF,79.2561385694898,2010
ZMB,68.53200731695743,2010
ZWE,29.743476265894568,2010
BVT,0.0,2010
FRO,0.0,2010
SPM,0.0,2010
SXM,0.0,2010
ABW,0.1462870516935027,2011
AFG,139.90251751237292,2011
AGO,30.314426892459956,2011
AIA,0.6967941101431877,2011
ALB,72.75354365983203,2011
AND,0.1754665354505483,2011
ARE,8.075522522752085,2011
ARG,140.52945372301127,2011
ARM,104.27077160808912,2011
ASM,0.19684117147095614,2011
ATA,0.0032333846109291126,2011
ATG,3.079126991251677,2011
AUS,62.79676186559453,2011
AUT,18.505928423107424,2011
AZE,86.6277870241077,2011
BDI,58.12849173891968,2011
BEL,20.001361190838253,2011
BEN,80.56300533433237,2011
BFA,89.78946462794927,2011
BGD,169.30557291466715,2011
BGR,40.97518936501999,2011
BHR,4.915539893873736,2011
BHS,3.570316661673843,2011
BIH,56.99635980730483,2011
BLM,0.0,2011
BLR,19.35929456092638,2011
BLZ,12.683148376391248,2011
BMU,0.9177970180673745,2011
BRA,250.73572858976476,2011
BRB,7.458678327640595,2011
BRN,3.2753273788595703,2011
BTN,31.845932356859798,2011
BWA,25.366030365568065,2011
CAN,75.2587232606169,2011
CAR,28.54836857452488,2011
CHE,71.87016608917729,2011
CHI,0.17115058611949327,2011
CHL,78.75466431451967,2011
CHN,462.23541607247853,2011
CIV,50.94734965105364,2011
CMR,65.10535705703302,2011
COD,16.74246014170182,2011
COG,59.86028381635572,2011
COK,1.2608836978604425,2011
COL,186.0169354102204,2011
COM,12.24145820052415,2011
CPV,22.721090027705092,2011
CRI,33.73591420558888,2011
CSK,0.1039079068428139,2011
CUB,3.002450543584299,2011
CUW,0.645689471751873,2011
CYM,1.5720917914534143,2011
CYP,5.295641540153285,2011
CZE,13.948609142155917,2011
DEU,96.18798603642861,2011
DJI,33.253119094329364,2011
DMA,15.089843361253974,2011
DNK,32.84794035716866,2011
DOM,35.51830413279412,2011
DZA,12.9657744105733,2011
ECU,28.00298134585385,2011
EGY,130.9438387667737,2011
ERI,11.574800529296851,2011
ESH,0.051976640973695684,2011
ESP,46.40668865126432,2011
EST,8.78913633162119,2011
ETH,160.16801396330573,2011
FIN,32.10833619631884,2011
FJI,11.727052864609064,2011
FLK,0.30041651322777974,2011
FRA,66.46961253149136,2011
FSM,2.6315057344664687,2011
GAB,19.556013978053578,2011
GBR,86.28440375326466,2011
GEO,64.3394644464517,2011
GGY,5.235568964882593,2011
GHA,170.7016504201897,2011
GIB,0.5163759566185157,2011
GIN,64.24444896062842,2011
GLP,2.8472784470413295,2011
GMB,36.021666385193114,2011
GNB,49.80399898044353,2011
GNQ,4.762227233561468,2011
GRC,31.995853812420748,2011
GRD,37.73133233493178,2011
GRL,0.3285208693828839,2011
GTM,48.3867951756835,2011
GUF,0.1326936113628503,2011
GUM,0.16393493047659854,2011
GUY,29.0065389636031,2011
HKG,17.031194420115085,2011
HND,72.37879034844336,2011
HRV,64.18286066797005,2011
HTI,77.73020714892826,2011
HUN,22.64654639316436,2011
IDN,297.2731207516208,2011
IMN,0.35837648653517923,2011
IND,501.52801293654784,2011
IRL,45.92900543968831,2011
IRN,15.75510822460973,2011
IRQ,48.238856534388795,2011
ISL,9.810376565522805,2011
ISR,15.437395696706917,2011
ITA,53.84355763583802,2011
JAM,40.47119413564478,2011
JEY,4.276287583877817,2011
JOR,51.90874267035282,2011
JPN,158.923117299558,2011
KAZ,46.27755929556578,2011
KEN,179.5473528636948,2011
KGZ,124.87395146423313,2011
KHM,65.5930169351343,2011
KIR,29.830862984313438,2011
KNA,1.4305251909288255,2011
KOR,18.55611303661378,2011
KWT,13.014404250048244,2011
LAO,133.00164628167025,2011
LBN,39.47851258958673,2011
LBR,107.48535981971814,2011
LBY,12.999958168797306,2011
LCA,26.52449953139173,2011
LIE,1.778762987974181,2011
LKA,103.06164973229289,2011
LSO,34.310855342098094,2011
LTU,12.079536850200663,2011
LUX,20.16344052971199,2011
LVA,17.245724259158248,2011
MAC,4.5822003272541805,2011
MAF,0.2868473179694817,2011
MAR,66.88051795627288,2011
MCO,0.3847655056470023,2011
MDA,83.64099235830847,2011
MDG,44.67265128506942,2011
MDV,31.0355971635671,2011
MEX,159.13980191487408,2011
MHL,2.980889782953475,2011
MKD,60.12327231164438,2011
MLI,95.56086774494491,2011
MLT,3.718857238509925,2011
MMR,8.83539789980399,2011
MNE,41.10625400497213,2011
MNG,88.60272783339295,2011
MNP,0.03294682148728376,2011
MOZ,100.1802013283729,2011
MRT,45.852969218238435,2011
MSR,0.31608719651627565,2011
MTQ,0.4203603545954667,2011
MUS,28.467190934857307,2011
MWI,85.23096444229844,2011
MYS,22.53991994311876,2011
MYT,0.19596819682242644,2011
NAM,16.96694161377837,2011
NCL,0.1298780310085131,2011
NER,89.09742877084443,2011
NFK,0.03498433159537387,2011
NGA,153.22111456530877,2011
NIC,61.86114289210611,2011
NIU,1.3949079523405672,2011
NLD,73.82076647225978,2011
NOR,46.97271161431962,2011
NPL,132.2532721427949,2011
NRU,1.6366425423635025,2011
NZL,25.074888496500776,2011
OMN,5.279576312698964,2011
PAK,147.80280007808744,2011
PAN,44.561453098778536,2011
PCN,0.01832761395664478,2011
PER,100.96799829193,2011
PHL,167.30942862520044,2011
PIC,14.19709068625885,2011
PLW,1.988196174910414,2011
PNG,50.444545291693245,2011
POL,48.19056719619278,2011
PRI,1.085802438378834,2011
PRK,1.089909512940257,2011
PRT,26.497378940585136,2011
PRY,29.54624234235159,2011
PSE,13.154875421175355,2011
PYF,0.11266291507435153,2011
QAT,5.7033741703206795,2011
REU,0.27175556006243445,2011
ROU,79.34743956465311,2011
RUS,114.63262509906198,2011
RWA,123.53258708775424,2011
SAU,11.921488701496077,2011
SDN,87.1632961555442,2011
SEN,88.09759531160508,2011
SGP,23.779601351266813,2011
SHN,0.06978335311469018,2011
SLB,12.004079987162932,2011
SLE,98.6690611079292,2011
SLV,43.313824961754904,2011
SMR,1.568603563518559,2011
SOM,15.71144505263737,2011
SRB,81.41230432613105,2011
SSD,20.667880150737506,2011
STP,16.73799724147596,2011
SUN,7.019634011350467,2011
SUR,4.041708701335843,2011
SVK,7.432798268152209,2011
SVN,7.809107301001624,2011
SWE,48.125003547987404,2011
SWZ,22.067349526958687,2011
SYC,9.971115957656355,2011
SYR,8.0427799490969,2011
TCA,0.27355841057108027,2011
TCD,42.12737841549897,2011
TGO,57.71708425332898,2011
THA,43.93183195041256,2011
TJK,95.06152465402792,2011
TKM,8.003520301257725,2011
TLS,13.266913304204369,2011
TON,24.885243698916675,2011
TPE,9.562441376520084,2011
TTO,5.613752982832786,2011
TUN,64.79424932620503,2011
TUR,134.5204491746121,2011
TUV,7.948709475085512,2011
TZA,150.63910764397647,2011
UGA,128.30201010222095,2011
UKR,54.92921941976229,2011
URY,62.76530441724741,2011
USA,437.46036479842667,2011
UZB,47.541245142316924,2011
VAT,0.027879899036433675,2011
VCT,19.1828569964702,2011
VEN,13.204046027405674,2011
VGB,0.16082196345973157,2011
VIR,0.23486750380635601,2011
VNM,323.1593148666982,2011
VUT,6.814291823625475,2011
WBG,50.76455739153903,2011
WLF,0.038049405937550934,2011
WSM,21.296430197260996,2011
XKX,45.02803571624415,2011
YEM,85.47306530369372,2011
YUG,1.5644566465242644,2011
ZAF,82.849920096418,2011
ZMB,65.884900658374,2011
ZWE,44.28288955604991,2011
BVT,0.0,2011
FRO,0.0,2011
SPM,0.002793418727430384,2011
SXM,0.0,2011
ABW,0.28886079230674844,2012
AFG,206.39489077718014,2012
AGO,24.456359404839414,2012
AIA,1.3346504407082502,2012
ALB,90.33829351263884,2012
AND,0.13309379664948567,2012
ARE,10.140644205991547,2012
ARG,139.02821856727175,2012
ARM,137.460225639141,2012
ASM,0.10716225019053069,2012
ATA,0.23101575778526776,2012
ATG,6.264726587152118,2012
AUS,84.08153155797572,2012
AUT,19.815189139690805,2012
AZE,76.394963263027,2012
BDI,80.7202737204831,2012
BEL,23.83667015497787,2012
BEN,71.3450017942294,2012
BFA,67.85348396912016,2012
BGD,215.0712361355376,2012
BGR,35.04163591405076,2012
BHR,6.755989753272212,2012
BHS,3.3469920694913915,2012
BIH,56.99728777527387,2012
BLM,0.0,2012
BLR,38.33689110327161,2012
BLZ,10.886462668474952,2012
BMU,0.97645021023093,2012
BRA,303.07577784101267,2012
BRB,12.38065083346942,2012
BRN,3.5728930296182844,2012
BTN,39.19754655402094,2012
BWA,21.774320633205377,2012
CAN,63.13893832937867,2012
CAR,33.335171839006755,2012
CHE,55.9576773492494,2012
CHI,0.05192216641086661,2012
CHL,72.15054514667848,2012
CHN,618.7445798026937,2012
CIV,62.08062356823811,2012
CMR,65.46203810262438,2012
COD,28.252803307449103,2012
COG,53.13258237124798,2012
COK,0.9213211340006083,2012
COL,184.6080783844594,2012
COM,21.085278994034905,2012
CPV,15.131014061809463,2012
CRI,37.71088523468934,2012
CSK,0.06695752216094802,2012
CUB,4.355354984920385,2012
CUW,0.038205224284752044,2012
CYM,0.6226392800678107,2012
CYP,6.415251955414506,2012
CZE,17.023791718403025,2012
DEU,81.22681174499155,2012
DJI,52.46806819009794,2012
DMA,15.132696315463761,2012
DNK,34.55193802805091,2012
DOM,39.44529886964466,2012
DZA,11.798681855100654,2012
ECU,24.204777700533032,2012
EGY,122.19125473619997,2012
ERI,6.60439747107496,2012
ESH,0.025026084600174508,2012
ESP,59.84206742834361,2012
EST,8.670397189933343,2012
ETH,198.16118327774888,2012
FIN,44.47106410740382,2012
FJI,10.449816654709199,2012
FLK,0.38145508000912454,2012
FRA,66.01066913859327,2012
FSM,2.98324502666486,2012
GAB,21.64133549883932,2012
GBR,80.88198179227719,2012
GEO,96.51695983488602,2012
GGY,0.07782641810208649,2012
GHA,150.98884455193456,2012
GIB,0.7436218294958751,2012
GIN,92.46847765558618,2012
GLP,9.440279011037589,2012
GMB,32.85843663542167,2012
GNB,29.387477294864716,2012
GNQ,3.861320858675592,2012
GRC,30.918623800689158,2012
GRD,33.04194775101189,2012
GRL,1.7452298354221634,2012
GTM,53.12820912448416,2012
GUF,0.39824779097916835,2012
GUM,0.1566547671515527,2012
GUY,25.56573777126529,2012
HKG,19.61817052501205,2012
HND,71.99050051602813,2012
HRV,63.85379848276471,2012
HTI,101.72191587534205,2012
HUN,17.291740345146305,2012
IDN,340.1792705255678,2012
IMN,0.1584281661117383,2012
IND,614.1316084884756,2012
IRL,51.26520547218814,2012
IRN,16.79504262306906,2012
IRQ,76.03699257311138,2012
ISL,15.800961690582891,2012
ISR,27.047944325755253,2012
ITA,54.229156943339866,2012
JAM,41.274280225257286,2012
JEY,5.322835435693141,2012
JOR,100.4260064326674,2012
JPN,187.7615082953036,2012
KAZ,56.54327046082476,2012
KEN,250.75863828114933,2012
KGZ,126.54707244029056,2012
KHM,77.98595268393714,2012
KIR,24.99746554421499,2012
KNA,0.6818839658793067,2012
KOR,17.52529984448624,2012
KWT,14.785452097371744,2012
LAO,170.39383579489805,2012
LBN,62.08993444380848,2012
LBR,101.44697489632087,2012
LBY,8.509650931353704,2012
LCA,26.311419938717243,2012
LIE,1.439135915077145,2012
LKA,121.34579489140297,2012
LSO,43.07571429211955,2012
LTU,9.251150734064485,2012
LUX,13.97512913459255,2012
LVA,20.40708634265328,2012
MAC,2.447986623941228,2012
MAF,1.129540278167139,2012
MAR,104.75083485964633,2012
MCO,0.3884300801144249,2012
MDA,83.42299862225488,2012
MDG,72.56008869352935,2012
MDV,36.621369357199306,2012
MEX,182.89943415942773,2012
MHL,3.7876363021774346,2012
MKD,59.89446926567431,2012
MLI,55.767215332111135,2012
MLT,10.23641903543818,2012
MMR,24.386377565183416,2012
MNE,45.413958114401936,2012
MNG,95.2767448134437,2012
MNP,0.05004335426856878,2012
MOZ,127.54703890330347,2012
MRT,38.228359745086635,2012
MSR,1.7941770898510212,2012
MTQ,0.18478594645676574,2012
MUS,33.197542448194724,2012
MWI,111.5380093012786,2012
MYS,32.76454013750893,2012
MYT,0.33660570209878937,2012
NAM,16.589399336747782,2012
NCL,0.4554864519688428,2012
NER,82.13854825718745,2012
NFK,0.2120321471981223,2012
NGA,177.85844459502806,2012
NIC,90.08302670917452,2012
NIU,0.6183297441319178,2012
NLD,77.43976492587593,2012
NOR,42.34393551865655,2012
NPL,130.01589004917116,2012
NRU,0.5486563773613876,2012
NZL,37.01658034420608,2012
OMN,7.241996985841359,2012
PAK,179.01680841935672,2012
PAN,44.29663616873894,2012
PCN,0.0268081397278298,2012
PER,121.19200757130511,2012
PHL,194.83340168033902,2012
PIC,14.559977296427663,2012
PLW,3.7071805943956937,2012
PNG,50.470159559838265,2012
POL,36.89026354557981,2012
PRI,2.4601829293388855,2012
PRK,1.3417625062532832,2012
PRT,24.108720081446364,2012
PRY,37.09347831252632,2012
PSE,24.23312623223282,2012
PYF,0.09610929557190162,2012
QAT,12.127973952267368,2012
REU,0.06075012114974823,2012
ROU,87.84379379789371,2012
RUS,114.72107837481002,2012
RWA,107.42080785837817,2012
SAU,13.50640600085465,2012
SDN,91.63303203657756,2012
SEN,88.67825747350903,2012
SGP,32.28348003281833,2012
SHN,0.03909233083910668,2012
SLB,34.9104087327502,2012
SLE,71.60219181103258,2012
SLV,42.21912279472451,2012
SMR,0.9195198128931484,2012
SOM,16.0249872059279,2012
SRB,75.53182635905243,2012
SSD,47.956070575238705,2012
STP,10.014394648637506,2012
SUN,7.987900329351667,2012
SUR,10.587960800558433,2012
SVK,13.20177707852152,2012
SVN,12.891762930325207,2012
SWE,48.52230412581491,2012
SWZ,12.503891391165208,2012
SYC,14.886223764282137,2012
SYR,10.525733319857832,2012
TCA,0.07666662665088886,2012
TCD,34.74256294926754,2012
TGO,33.64752907539534,2012
THA,87.31104438326943,2012
TJK,148.1985195272449,2012
TKM,5.152968446768247,2012
TLS,15.895424402130379,2012
TON,28.446646158274014,2012
TPE,11.466723564624719,2012
TTO,6.3407194950844055,2012
TUN,80.18020402735701,2012
TUR,113.16038618806886,2012
TUV,4.68932482247056,2012
TZA,163.7654224644936,2012
UGA,130.57356174736688,2012
UKR,95.41676567084909,2012
URY,56.40654539733526,2012
USA,423.9453943090537,2012
UZB,50.0801716960191,2012
VAT,0.02502842959747131,2012
VCT,16.168961227006495,2012
VEN,9.63067226576505,2012
VGB,0.18122403929791603,2012
VIR,0.2704009700414424,2012
VNM,357.35318643230966,2012
VUT,19.319716950637712,2012
WBG,64.24743862831173,2012
WLF,0.020147007258642036,2012
WSM,31.27401367688036,2012
XKX,54.675881967149195,2012
YEM,123.08330435138843,2012
YUG,1.822771026745613,2012
ZAF,81.23323380925895,2012
ZMB,75.93762072509575,2012
ZWE,29.80440935053554,2012
BVT,0.0,2012
FRO,0.0,2012
SPM,0.0,2012
SXM,0.0,2012
ABW,2.039507966092172,2013
AFG,131.60419633039234,2013
AGO,24.15179570906666,2013
AIA,0.28899929299298016,2013
ALB,48.46437847123668,2013
AND,0.25401139179807336,2013
ARE,10.687969973461536,2013
ARG,57.88791440661971,2013
ARM,86.93374899544025,2013
ASM,0.16153637331010862,2013
ATA,0.0,2013
ATG,7.753848044970853,2013
AUS,63.058264176773434,2013
AUT,24.410157917863472,2013
AZE,67.3221767184312,2013
BDI,45.48900445295627,2013
BEL,28.456722473498544,2013
BEN,41.2385809303553,2013
BFA,56.459816707290805,2013
BGD,196.9273833724523,2013
BGR,25.319081921131087,2013
BHR,6.849678343223177,2013
BHS,5.629783360651603,2013
BIH,35.2466708594816,2013
BLM,0.022222222222222223,2013
BLR,38.68430685319468,2013
BLZ,11.977852356816296,2013
BMU,2.171390470660718,2013
BRA,214.09620372452747,2013
BRB,6.526411641782022,2013
BRN,4.389761991572598,2013
BTN,34.26889537860478,2013
BWA,18.188260904075637,2013
CAN,62.93287558287396,2013
CAR,11.149762770397704,2013
CHE,40.449649605790036,2013
CHI,0.03415665802029026,2013
CHL,56.42530260201525,2013
CHN,443.7677308024815,2013
CIV,50.30612654130023,2013
CMR,46.493537778619356,2013
COD,11.640621677029523,2013
COG,42.919050129314954,2013
COK,0.7054861107121998,2013
COL,109.60546198368985,2013
COM,33.57165927842223,2013
CPV,10.45638165690509,2013
CRI,18.965152042116276,2013
