ngram,occ
designate_official_deliver_application,581.0
conscious_effort,581.0
geographic_concentration,581.0
party_collateral_registry,581.0
distribute_evenly,581.0
widespread_perception,581.0
desk_chair,581.0
rigidity_hour_index,581.0
designate_trustee,581.0
sufficiently_robust,580.0
air_pollution_dust,580.0
account_exceed_aggregate,580.0
vulnerability_natural_hazard,580.0
strong_minority_investor,580.0
abbreviate_rap,580.0
military_force,580.0
flexible_responsive,580.0
borrower_electronically_deliver,580.0
city_mortgage_attach,580.0
compensation_cash_kind,580.0
book_print,580.0
daunting_task,580.0
republic_structural_adjustment,580.0
procedural_administrative,579.0
clinical_care,579.0
drain_drain,579.0
send_abroad,579.0
health_care_delivery,579.0
range_vessel_arrival,579.0
expatriate_personnel,579.0
index_strength_insolvency,579.0
board_member_directorship,579.0
experimental_station,579.0
dam_safety_panel,579.0
aggregate_ranking_coefficient,579.0
capacity_repay_fund,579.0
accurate_reliable,579.0
tree_row,579.0
law_library_news,579.0
install_internal_wiring,578.0
continued_existence,578.0
load_dispatch,578.0
migratory_specie,578.0
pap_compensate,578.0
diploma_course,578.0
unsatisfactory_moderately_satisfactory,578.0
supersede_authorization_currently,578.0
vulnerable_group_displace,578.0
license_holder,578.0
internet_penetration,578.0
portfolio_equity,578.0
waste_picker,578.0
buyer_simple_average,578.0
sex_male_female,578.0
navigation_aid,577.0
problem_solve_skill,577.0
ease_deal_construction,577.0
timely_notification_prospective,577.0
cool_tower,577.0
packing_list,577.0
northeastern_region,577.0
statutory_auditor,577.0
donor_acknowledge,577.0
banking_crisis,577.0
procedure_sop,577.0
factor_inhibit,577.0
propose_modification_waiver,577.0
topic_equal_weight,577.0
yield_acre,577.0
board_director_liable_damage,577.0
livestock_husbandry,577.0
voice_opinion,576.0
factory_factory,576.0
post_secondary_education,576.0
shadow_wage_rate,576.0
reason_rejection,576.0
moderately_satisfactory_satisfactory_moderately,576.0
cause_harm,576.0
summarize_view_executive_board,576.0
nearly_identical,576.0
archaeological_historical_site,576.0
notify_borrower,576.0
cost_reflective_tariff,576.0
fine_penalty,576.0
transmission_interconnection,576.0
agency_terminate_redundant,576.0
classroom_teaching,576.0
ceiling_designate_account,576.0
regular_updating,576.0
distributional_consequence,576.0
mission_compose,575.0
concert_effort,575.0
signing_effectiveness,575.0
lien_shall,575.0
rate_hike,575.0
certified_seed,575.0
staff_subjective_assessment,575.0
ton_truck,575.0
steadily_decrease,575.0
enforce_contract_easier_business,575.0
subsequent_time_continuance,575.0
mechanism_file_complaint,575.0
saving_mobilization,575.0
availability_affordability,575.0
financial_assessor_auctioneer,575.0
readily_available_finding_interpretation,575.0
restoration_living_standard,575.0
coffee_plantation,575.0
unqualified_opinion,575.0
committee_compose_representative,575.0
technological_advancement,575.0
agency_compile_frequency,574.0
cotton_groundnut,574.0
chairman_board_director,574.0
impose_heavy,574.0
good_ordinary_legally,574.0
acknowledgment_executive_summary,574.0
face_numerous_hurdle,574.0
increased_availability,574.0
total_withdrawn_grant,574.0
infant_death,574.0
nodal_officer,574.0
passenger_fare,574.0
gentle_slope,574.0
remain_heavily_dependent,574.0
settlement_dispute_arise,574.0
require_resolve_standardized,574.0
suffer_chronic,574.0
intend_rely_defense,574.0
make_stride,574.0
revaluation_fix_asset,574.0
hurt_poor,574.0
limitation_provision,574.0
accordingly_bidder,573.0
information_compile_frequency,573.0
tax_wedge,573.0
quantitative_restriction_import,573.0
electrical_energy,573.0
accessible_affordable,573.0
air_cargo,573.0
growth_averaging,573.0
cotton_lint,573.0
make_known,573.0
finance_save_viable,573.0
oil_palm_plantation,573.0
burial_site,573.0
depth_breadth,573.0
accelerate_depreciation,573.0
geographic_proximity,573.0
apply_port_terminal,573.0
post_website,573.0
international_waterway_riparian_notify,573.0
hydro_geological,573.0
pump_motor,573.0
mandate_pay_unpaid,573.0
recycled_paper,573.0
marketing_margin,573.0
notary_property_registry,572.0
food_fuel_price,572.0
strictly_follow,572.0
finance_notarize_sale,572.0
moderate_severe,572.0
forest_dweller,572.0
world_bank_staff_calculation,572.0
resolve_insolvency_japan,572.0
restore_livelihood_standard_living,572.0
registration_easy_entrepreneur,572.0
property_registration_commit,572.0
quasi_experimental,572.0
inter_generational,572.0
exploratory_drilling,572.0
mid_seventy,572.0
harmful_substance,572.0
good_knowledge_belief,572.0
traffic_lane,572.0
vulnerable_segment,572.0
party_judge_court,572.0
bankruptcy_law_encourage,572.0
consumption_gross_fix,572.0
deposit_hereinafter_refer,572.0
measure_supply_prohibitively,571.0
build_warehouse_build_warehouse,571.0
minimum_wage_cashier_age,571.0
build_warehouse_builder_opt,571.0
set_specific_predefined,571.0
japan_united_kingdom_united,571.0
foot_bridge,571.0
benefit_verification_reservation,571.0
accident_happen,571.0
standard_domestically_formally,571.0
physical_token_carry,571.0
megawatt_hour,571.0
trading_border_easier_business,571.0
obtain_liquidation_creditor,571.0
drug_medical,571.0
salvage_value,571.0
notarization_protection_provide,571.0
perform_strength_minority,571.0
infant_live_birth,571.0
adopt_council_minister,571.0
outcome_unsatisfactory_unsatisfactory,571.0
infant_maternal_mortality,571.0
paddy_cultivation,570.0
seed_seed,570.0
reuse_recycling,570.0
person_abide_term,570.0
title_administer,570.0
accordance_sound_engineering,570.0
forest_stewardship_council,570.0
propensity_score,570.0
distance_learn,570.0
letter_invitation,570.0
calculate_protect_investor,570.0
prominent_feature,570.0
shall_amend_abrogate,570.0
topic_simple_average,570.0
industry_handicraft,570.0
deadline_submission,569.0
frequent_drought,569.0
clearly_identify,569.0
tree_fruit_tree,569.0
help_reorganize_viable,569.0
intermediate_outcome_intermediate_outcome,569.0
centrally_sponsor_scheme,569.0
expose_surface,569.0
country_bankruptcy_inefficient,569.0
cover_restriction_weekend,569.0
liability_payable,569.0
enter_contractual_arrangement,569.0
minority_shareholder_prove,569.0
mile_mile,569.0
critic_cal,569.0
overseas_study_tour,569.0
premium_payable_principal,569.0
dust_noise_vibration,568.0
fad_mission,568.0
grant_said_purpose,568.0
company_insider_transaction,568.0
legislation_amend_suspend,568.0
harmonization_alignment,568.0
approve_president_attachment,568.0
administration_law_justice,568.0
secure_creditor,568.0
increasingly_rely,568.0
unable_cope,568.0
worth_explore,568.0
multiple_choice,568.0
academic_qualification,568.0
passenger_freight_traffic,568.0
risk_sharing,568.0
ministerial_committee,568.0
pap_entitlement,568.0
potentially_adverse_environmental,568.0
swot_analysis,568.0
movable_property_sell,568.0
practically_non_existent,568.0
world_coherent_transparent,568.0
severely_limited,568.0
statutory_audit,568.0
operation_unify_geographically,568.0
document_custom_declaration,568.0
stabilization_structural_reform,568.0
confine_space,568.0
minimize_displacement,567.0
power_confer,567.0
inspect_jointly_representative,567.0
large_mammal,567.0
pass_fail,567.0
main_contributor,567.0
install_meter,567.0
view_express_work_paper,567.0
disclosure_periodic_filing,567.0
process_straightforward_affordable,567.0
climate_change_adaptation_mitigation,567.0
leader_task_team,567.0
milk_yield,567.0
preparation_bid_document,567.0
dead_end,567.0
abrogate_repeal_waive,567.0
enforce_contract_topic,567.0
light_rail,567.0
economy_differ_greatly,567.0
client_connection_print_copy,567.0
maximize_synergy,567.0
vitamin_supplementation,567.0
refugee_host_community,566.0
fully_recover_consecutive,566.0
agree_abide,566.0
drought_resistant,566.0
speed_internet,566.0
official_property_registry,566.0
audio_visual_aid,566.0
power_transmission_distribution,566.0
camp_camp,566.0
involve_judicial_reorganization,566.0
briefly_outline,566.0
act_promptly_diligently,566.0
post_harvest_handling,566.0
minus_standard_deviation,566.0
demand_bribe_trader,566.0
tentatively_schedule,566.0
requirement_utility_hook,566.0
research_fellow,566.0
decrease_sharply,566.0
disaster_preparedness_response,566.0
target_formally_revise,566.0
procedure_burdensome_entrepreneur,566.0
health_family_welfare,566.0
permit_dismissal,566.0
translate_language,566.0
insolvency_estate,566.0
ultra_poor,566.0
diesel_plant,565.0
implement_smoothly,565.0
severely_affected,565.0
shall_qualifier_accordance_provision,565.0
test_sensitivity,565.0
soil_erosion_sedimentation,565.0
hire_firing,565.0
witness_whereof_sign_affix,565.0
network_foot_inch,565.0
macroeconomic_fundamental,565.0
vision_vision,565.0
chief_chief,565.0
creditor_recover_overdue,565.0
son_son,565.0
severely_disrupt,565.0
consistent_hypothesis,565.0
register_property_calendar_day,564.0
motorize_transport,564.0
structural_impediment,564.0
air_quality_dust,564.0
employer_employee_representative,564.0
auditing_assurance,564.0
decline_markedly,564.0
prevent_trading_altogether,564.0
repetition_dropout_rate,564.0
approval_transaction_liable,564.0
erratic_rainfall,564.0
informal_settler,564.0
night_guard_shall,564.0
ease_deal,564.0
inferior_quality,564.0
high_ranking_reformer,564.0
social_fabric,564.0
experienced_personnel,564.0
labor_market_rigidity,563.0
critically_dependent,563.0
insolvency_framework_allow_avoidance,563.0
eligible_crisis_emergency,563.0
unsecured_creditor_assumption,563.0
grow_rapidly_recent,563.0
disadvantaged_youth,563.0
dispute_resolution_equal,563.0
conference_seminar,563.0
short_listing,563.0
satisfied_propose_credit,563.0
methodology_register_property,563.0
outstanding_special,563.0
live_slum,563.0
historic_cultural,563.0
rigidity_employment_index,563.0
present_rigidity_employment,563.0
analysis_burdensome_entry,563.0
compare_good_practice,563.0
near_sensitive_receptor,563.0
rainfall_rainfall,563.0
rehabilitate_equip,563.0
deposit_money,563.0
straight_line_method,563.0
devaluation_peso,562.0
removal_barrier,562.0
geological_map,562.0
river_tributary_river,562.0
processing_withdrawal_application,562.0
major_restriction_night,562.0
surface_square,562.0
tanker_truck,562.0
place_simultaneously_previous,562.0
vary_widely_depend,562.0
locate_far_away,562.0
trade_transport_facilitation,562.0
legislative_oversight,562.0
load_truck,562.0
requirement_related_party,562.0
availability_fine_jail,562.0
retirement_saving,562.0
major_restriction_weekly,562.0
subsidiary_branch,561.0
privately_run,561.0
currency_pool,561.0
govern_consolidated_law,561.0
miss_middle,561.0
grow_middle_class,561.0
middle_middle,561.0
com_replacement_lose,561.0
badly_affect,561.0
statutory_corporation,561.0
ecological_restoration,561.0
procedure_faster_cheap,561.0
poorly_educate,561.0
international_waterway_trigger,561.0
ability_rescind_transaction,561.0
nitrogen_dioxide,561.0
public_auction_defendant,561.0
chemical_petrochemical,561.0
recipient_pleased_inform,560.0
travel_tourism,560.0
contract_resolving_transparency,560.0
inorganic_fertilizer,560.0
invitation_bid_refer_paragraph,560.0
trade_border_enforcing_contract,560.0
prove_problematic,560.0
immediate_relief,560.0
enhanced_transparency,560.0
miscellaneous_expense,560.0
cattle_graze,560.0
looting_trade_border_enforcing,560.0
obsolescence_skill_reduce,560.0
subsidiary_agreement_facilitate_carrying,560.0
lend_instrument_adaptable_program,560.0
maintain_fiscal_discipline,560.0
maximum_duration,560.0
recurrent_drought,560.0
economy_score_protecting,560.0
material_modification_waiver,560.0
urgent_attention,559.0
complete_primary_schooling,559.0
eliminate_distortion,559.0
send_message,559.0
drug_trafficking,559.0
person_square_kilometer,559.0
trading_border_simple_average,559.0
common_denominator,559.0
change_layout_irremovable,559.0
highly_politicize,559.0
temperature_temperature,559.0
vitamin_deficiency,559.0
temperate_climate,559.0
recommendation_president_international,559.0
forecast_horizon,559.0
contingency_planning,559.0
concern_strength_insolvency,559.0
substation_transformer,559.0
decision_accept_reject,559.0
bridge_tunnel,559.0
dispose_properly,558.0
chair_board_director,558.0
case_fraud_bad,558.0
demographic_composition,558.0
quarter_quarter_quarter_quarter,558.0
input_fertilizer_pesticide,558.0
commune_ward,558.0
elderly_person,558.0
electric_pump,558.0
recover_strength_insolvency,558.0
debt_repayable_foreign_currency,558.0
officer_private_bailiff,558.0
strong_positive_correlation,558.0
yes_assume_buyer,558.0
car_bus,558.0
competent_court_electronic,558.0
world_bank_authorization_memorandum,558.0
network_meter_foot,558.0
objective_ref_pad,558.0
high_blood_pressure,558.0
trading_border_enforce_contract,558.0
tea_factory,558.0
facility_construct_renovate,558.0
debt_stabilizing,557.0
elect_council,557.0
sexual_abuse,557.0
pad_pad,557.0
north_northwest,557.0
fax_email,557.0
natural_phenomenon,557.0
electric_power_corporation,557.0
outstanding_portfolio,557.0
concrete_floor,557.0
milk_producer,557.0
cover_broad_range,557.0
ideally_suit,557.0
spatial_inequality,557.0
basically_sound,557.0
formally_revise_actual,557.0
ear_mark,557.0
definition_aggregate_ranking,556.0
draw_lesson_experience,556.0
eligibility_eligibility,556.0
cost_associate_logistical,556.0
ease_business_benchmark,556.0
closing_withdrawal_application,556.0
closing_closing,556.0
continental_shelf,556.0
diversify_away,556.0
displace_person_valuation,556.0
disease_prevention_control,556.0
cook_fuel,556.0
various_deduction_exemption,556.0
member_assume_buyer,556.0
severe_erosion,556.0
calendar_day_charge,556.0
useful_strength_legal,556.0
washing_ton,556.0
member_potential_acquirer,556.0
make_inroad,556.0
shortage_counterpart_fund,556.0
accurate_measurement,556.0
use_latent_defect,556.0
primary_enrollment_ratio,556.0
equivalent_preference_domestically,556.0
landfill_disposal,556.0
prevent_minimize_mitigate_compensate,556.0
sprinkler_irrigation,556.0
considerable_room,556.0
indicator_publish_website,555.0
macroeconomic_outlook_debt,555.0
vulnerable_group_vulnerable_group,555.0
global_downturn,555.0
ozone_layer,555.0
adequate_surveillance,555.0
feasibility_feasibility,555.0
specific_procedural_requirement,555.0
area_warehouse_locate,555.0
sorghum_maize,555.0
amend_waive_provision,555.0
claim_dispute,555.0
auditor_acceptable_bank,555.0
immediate_surrounding,555.0
tree_fruit,555.0
effectiveness_ref_description,555.0
national_park_wildlife_sanctuary,555.0
east_south_east,555.0
commercial_arbitration_govern,555.0
resource_curse,555.0
resolving_insolvency_rank,555.0
water_spray_dust,555.0
analytical_technique,554.0
income_subsidization_fast,554.0
holiday_restriction_overtime,554.0
assistant_assistant,554.0
classify_category_potential_adverse,554.0
possible_delay_typescript,554.0
view_express_author_necessarily,554.0
great_openness,554.0
outbreak_disease,554.0
promote_shared_prosperity,554.0
emission_air_pollutant,554.0
avoid_pitfall,554.0
joint_supervision_mission,554.0
denomination_information,554.0
animal_bird,554.0
natural_gas_coal,554.0
groundnut_oil,554.0
compliance_core_principle,553.0
agenda_assume_buyer,553.0
export_merchandise_fob,553.0
currency_abbreviation,553.0
length_kilometer,553.0
cubic_meter_cubic_foot,553.0
present_text_citation,553.0
standard_disclaimer_volume,553.0
tax_easier_business,553.0
